,timezone,tweet,hashtags,photos,retweets_count,replies_count,video,place
4137,-3.0,rj: grupo ligado ao mpf vê uso ilegal de helicóptero para tiros por polícia  https://noticias.uol.com.br/cotidiano/ultimas-noticias/2019/05/10/grupo-mpf-uso-ilegal-helicopteros-disparos-rj.htm … via @uolnoticias @uol,[],[],0.0,0.0,0.0,
4138,-3.0,"aviso é uma tentativa de proteger alunos e professores das constantes operações policiais. na última delas, o governador wilson witzel estava a bordo do helicóptero de onde a polícia soltou rajadas de tiros.  http://bit.ly/2py5dp1 ",[],[],71.0,10.0,0.0,
4139,-3.0,"as crianças da periferia do rio de janeiro estão com medo de morrer dentro de suas escolas porque o governador do rj participou e aplaudiu uma ação em que a polícia, em um helicóptero, disparava tiros contra a população. e isso não é sobre esquerda e direita. é sobre humanidade.  pic.twitter.com/dgk3oto80l",[],['https://pbs.twimg.com/media/D6O_MAJXsAAL64s.jpg'],2.0,0.0,0.0,
4140,-3.0,"toda nossa solidariedade à deputada estadual do psol/rj, @renatasouzario, diante dos ataques promovidos pelo governador witzel. nessa semana, em operação policial q sobrevoou c/ helicóptero a comunidade de angra dos reis, tiros foram disparados de cima deixando 8 pessoas mortas.  pic.twitter.com/qydophbrmx",[],['https://pbs.twimg.com/media/D6O_lxfXkAkuD5k.jpg'],10.0,1.0,0.0,
4141,-3.0,rj: grupo ligado ao mpf vê uso ilegal de helicóptero para tiros por polícia  https://noticias.uol.com.br/cotidiano/ultimas-noticias/2019/05/10/grupo-mpf-uso-ilegal-helicopteros-disparos-rj.htm … via @uolnoticias @uol,[],[],0.0,0.0,0.0,
4142,-3.0,"não, mpf. ilegal é o vagabundo poder andar livremente com um fuzil/metralhadora nas mãos. o povo quer bandido morto, bem morto.  rj: grupo ligado ao mpf vê uso ilegal de helicóptero para tiros por polícia  https://noticias.uol.com.br/cotidiano/ultimas-noticias/2019/05/10/grupo-mpf-uso-ilegal-helicopteros-disparos-rj.htm … via @uolnoticias @uol",[],[],0.0,0.0,0.0,
4143,-3.0,rj: grupo ligado ao mpf vê uso ilegal de helicóptero para tiros por polícia  https://noticias.uol.com.br/cotidiano/ultimas-noticias/2019/05/10/grupo-mpf-uso-ilegal-helicopteros-disparos-rj.htm …,[],[],0.0,0.0,0.0,
4144,-3.0,"o imbecil do governador eleito sai de helicóptero dando tiro nas favelas e vcs querem que a mulher do felipe luis queira trocar a espanha (europa) pelo rj, normal né galera. mas ficaria felizaço se viesse",[],[],0.0,0.0,0.0,
4145,-3.0,rj: grupo ligado ao mpf vê uso ilegal de helicóptero para tiros por polícia  https://uol.page.link/nnyb2 ,[],[],3.0,3.0,0.0,
4146,-3.0,rj: grupo ligado ao mpf vê uso ilegal de helicóptero para tiros por polícia  https://uol.page.link/sbkqx ,[],[],4.0,1.0,0.0,
4147,-3.0,eu fazendo pose p helicóptero minha mãe: “vai da um tiro de lá p cá” kkkkkkkkk,[],[],0.0,0.0,0.0,
4148,-3.0,"considerando que um policial não sobe num helicóptero pra ficar tomando tiro de .50 por que acha divertido, temos um problema anterior ao da placa, não? em tempo: .50 é uma arma usada para perfurar blindagem de tanque. quando acerta um helicóptero atravessa de um lado ao outro.",[],[],0.0,0.0,0.0,
4149,-3.0,lá não dão tiro do helicóptero.,[],[],0.0,0.0,0.0,
4150,-3.0,"não vejo inteligência nem investigação só vejo tiros a esmo de alto de um helicóptero e bala ""perdida"" atingindo criança em escolas.",[],[],0.0,0.0,0.0,
4151,-3.0,"gente, eu chorei com essa imagem. a escola, na favela, tendo que se identificar para não ter perigo de levarem tiros de helicóptero (com o governador). que país estamos construindo?  pic.twitter.com/kjran3ls6g",[],['https://pbs.twimg.com/media/D6OHX05XsAI5hPD.jpg'],30.0,2.0,0.0,
4152,-3.0,como educar crianças se sua maior preocupação é não tomar tiro de helicóptero?  https://twitter.com/taliriapetrone/status/1126842952700059648 …,[],[],223.0,7.0,0.0,
4153,-3.0,"ele dentro de um helicóptero em movimento e recebendo tiro, fica difícil de ter uma mira precisa. por isso, sou a favor de sniper e abatimento de bandido armado.",[],[],0.0,0.0,0.0,
4154,-3.0,se a f1 acontecer no rj o witzel vai dar largada com tiros de helicóptero,[],[],0.0,0.0,0.0,
4155,-3.0,"a que ponto é preciso chegar para proteger as pessoas? escola no rio de janeiro coloca placas com os dizeres ""escola, não atire"" nas laterais e no telhado. a intenção é evitar que sejam alvos de tiros do helicóptero da polícia. 😕  pic.twitter.com/glsagfhozi",[],['https://pbs.twimg.com/media/D6Nyt4PWsAAprzX.png'],2.0,0.0,0.0,
4156,-3.0,o governador do rj pega um helicóptero pra dar uns tiros em uns pobres e foda-se.,[],[],1.0,0.0,0.0,
4157,-3.0,considerando que os tiros de helicóptero não vêm dos bandidos...  https://twitter.com/chico_pinheiro/status/1126853795860951048 …,[],[],0.0,0.0,0.0,
4158,-3.0,assistir o wilson witzel dar tiro em traficante de helicóptero me faz questionar quando o mesmo será feito no condomínio do presidente. 🤔,[],[],0.0,0.0,0.0,
4159,-3.0,"um helicóptero armado atirando pra baixo não é ideologia forças armadas oficiais fuzilando um carro com 80 tiros não é ideologia extinguir pesquisas e restringir o acesso a educação não é ideologia ser autoritário e tirar algo do ar porque ""não gosta"" não é ideologia",[],[],0.0,0.0,0.0,
4160,-3.0,"olha aí as ""crianças negras e pobres"" que, segundo @reinaldoazevedo, foram alvo dos tiros do helicóptero malvadão em angra.  https://odia.ig.com.br/rio-de-janeiro/2019/05/5641117-videos--traficantes-de-angra-ostentam-armas-comemorando-vitoria-em-guerra.html …",[],[],16.0,3.0,0.0,
4161,-3.0,"tiro de helicóptero, forte emoção... porra, estes desgraçados querem exterminar em praça pública toda uma nação. é um genocídio contra pobres, índios, negros e todas as minorias orquestrado de todas as formas. mas não são fascistas. claro que não, magina benhê.",[],[],0.0,1.0,0.0,
4162,-3.0,os tiros só vêm de helicóptero?,[],[],0.0,0.0,0.0,
4163,-3.0,"no rio de janeiro a caça aos pobres, têm tour em helicóptero e tiros de fuzil!",[],[],0.0,0.0,0.0,
4164,-3.0,"puta que pariu, agora certeza que o presidente e sua corja pegarão o primeiro helicoptero para praticar tiro ao alvo e demonstrar todo apreço que eles tem pela educação!",[],[],0.0,0.0,0.0,
4165,-3.0,"o #governadordorio fez aquele show de helicóptero prometendo acabar com a violência em angra,na verdade ele foi lá tacar gasolina no fogo e meteu o pé. o couro está comendo e a população local e turistas correndo de tiros #políticaéofim","['#governadordorio', '#políticaéofim']",[],1.0,0.0,0.0,
4166,-3.0,"um dia você é acordado com tiros, no outro com o barulho do helicóptero fazendo operação ... segue a programação normal 🤙🏼",[],[],0.0,0.0,0.0,
4167,-3.0,"acordar ao som de helicóptero e tiros,ninguém merece!bom dia!😕",[],[],0.0,1.0,0.0,
4168,-3.0,despertador hj foi helicóptero e tiros,[],[],0.0,0.0,0.0,
4169,-3.0,"bom dia c operação,tiro, helicóptero passando baixinho e tremendo a casa, sexto né?",[],[],3.0,0.0,0.0,
4170,-3.0,"matou vagabundo assim como vc, é bom que agora  quando vc ver o helicóptero da polícia vai se render pq aprendeu que não pode dá tiro em polícias  se vai a acontecer o mesmo com vc!!! vagabundo",[],[],1.0,0.0,0.0,
4171,-3.0,então por que caralhos tu acha okay que dar tiro do helicóptero tendo como alvo homens armados e efeito colateral possíveis vítimas que não têm nada a ver com esses caras? só me diz isso,[],[],0.0,1.0,0.0,
4172,-3.0,"'ah eu sou da favela, tem que matar todos os bandidos mesmo, se o governador pegar helicoptero e sair dando tiro pra baixo e acertando qualquer pessoa na favela (que eu moro) ta tudo bem, pelo menos matou bandido' rs que baita discurso do hiagod rs",[],[],0.0,0.0,0.0,
4173,-3.0,"suas ideias me atacam, 'não achando ruim quando pegam helicoptero' e tacam tiro pra baixo, podendo me acertar e acertar minha família aqui embaixo rs entende o lance de 'não ser a solução sair matando os caras'? tem pessoas ao redor",[],[],0.0,1.0,0.0,
4174,-3.0,então vai criticar os bandidos que dão tiro no helicóptero amigoooooooooooo,[],[],0.0,1.0,0.0,
4175,-3.0,"é né, eu devo ser psicopata por achar bom esses caras tomarem tiro de cima de helicóptero né? não prezo minha família se pa  acho que tu tá precisando de uma dose de rj antes de ler notícia na internet espeon, to falando de coração contigo.",[],[],0.0,3.0,0.0,
4176,-3.0,"pois é, fácil, pelo menos um debate no twitter pode fazer outras pessoas olharem, você uma pessoa influente, e se perguntarem como fazer pra mudar, o que fazer pra melhorar.... melhor do que ficar falando se pegar um helicoptero e sair dando tiro pra baixo e atingindo qualquer 1",[],[],0.0,0.0,0.0,
4177,-3.0,pq da tiro de helicóptero resolve isso né....,[],[],0.0,0.0,0.0,
4178,-3.0,"""do tipo que explode carro em frente a escola, dá tiro em uma rua sem olhar onde ta indo a bala"" witzel dando tiro de helicóptero, same energy? terrorista também? inclusive...  pic.twitter.com/b9ymrriepi",[],['https://pbs.twimg.com/media/D6LStkvV4AAdodD.jpg'],0.0,1.0,0.0,
4179,-3.0,"como é o céu, segundo a bíblia?  o livro do apocalipse descreve o paraíso como ""um lugar onde o amianto e agrotóxicos ultra nocivos são liberados, a população anda armada, passa helicóptero dando tiro nas pessoas, todo mundo trabalha até morrer, não tem árvore (é tudo pastagem)""",[],[],2.0,0.0,0.0,
4180,-3.0,"eu moro no rj e digo q uma coisa é a ação de polícia outra coisa é ficar dando tiros de um helicóptero. acho difícil algum tiro de precisão nesta situação. conforme video chegaram a dar uma rajada. em suma, mesmo não tendo sido no meu bairro fiquei alarmado.",[],[],0.0,0.0,0.0,
4181,-3.0,"se o tiro que vem de cima não é de helicóptero, será que no céu o porte é permitido?🤔🤔🤔🤔  https://twitter.com/ycrvg1898/status/1126637804514152448 …",[],[],0.0,1.0,0.0,
4182,-3.0,"no coração das trevas wilson ""apocalypse now"" witzel voava no helicóptero que dava tiros em angra, acertando uma tenda de peregrinos evangélicos. hoje, a rio-santos teve de ser fechada por causa de tiroteios entre bandidos de angra.   https://glo.bo/2hb5xxn ",[],[],14.0,5.0,0.0,
4183,-3.0,"pqp a que ponto chegou, ter que colocar uma placa no teto pra não receber tiros de helicóptero  https://twitter.com/nayarafelizardo/status/1126607488332304384 …",[],[],0.0,0.0,0.0,
4184,-3.0,"helicóptero com witzel a bordo metralhou tenda de orações em angra dos reis. 'foi um livramento. nos fins de semana, sempre tem alguém ali', diz evangélico por tiros disparados pela polícia civil não terem atingido fiéis   https://oglobo.globo.com/rio/helicoptero-com-witzel-bordo-metralhou-tenda-de-oracoes-em-angra-dos-reis-23648907?utm_source=twitter&utm_medium=social&utm_campaign=compartilhar …",[],[],0.0,0.0,0.0,
4185,-3.0,"já deu seus tiros de helicóptero hoje, governador?",[],[],0.0,0.0,0.0,
4186,-3.0,"isso vc como ñ consegue deixar de se mostrar. deu um tiro no pé hoje angra e búzios se acabando na bala. os policiais esperando reforço de armamento. porque a bandidagem tem poder bélico superior, outra peça que mande helicóptero para ajudar. ou vc quer mais baixa de policiais?",[],[],0.0,0.0,0.0,
4187,-3.0,"mas do jeito que o switzel está animado dando tiro de helicóptero, esse número de violência policial deve ser maior nesse ano.",[],[],0.0,0.0,0.0,
4188,-3.0,"fizeram uma grande operação para dar tiro de helicóptero em pano, não mataram um bandido, assim é perca de tempo e dinheiro. em uma operação assim tinha que morrer no mínimo doze bandidos, para compensar o custo.",[],[],0.0,0.0,0.0,
4189,-3.0,"tanque não,  apesar desse ter sido roubado pelos homens de guaidó, aqui é governador em helicóptero,  exército dando 80 tiros, repressão aos estudantes  e por aí vai.",[],[],0.0,1.0,0.0,
4190,-3.0,"trágico, tiroteio no centro de angra dos reis na manhã de hoje, se dá há poucos dias depois do fascista ultradireitista wilson witzel sobrevoar a cidade de helicóptero e filmar rajadas de tiro de um fuzil por um dos policiais civis que o acompanhava.",[],[],16.0,0.0,0.0,
4191,-3.0,vivemos uma guerra aqui na zo do rj! somos fuzilados sobrevivemos quase todos os dias a tiroteios e o senhor posta isso?! sem desmerecer ninguém mais o que senhor esta fazendo ai em brasília? prq aqui rj esta uma guerra civil com gov dando tiro d helicóptero família morrendo e vc,[],[],0.0,0.0,0.0,
4192,-3.0,coloca o helicóptero agora la pra dar tiro oooo filho da puta de witsel e fernando jordão,[],[],1.0,0.0,0.0,
4193,-3.0,eles sabem que você está dando tiro aleatório do helicóptero???,[],[],0.0,0.0,0.0,
4194,-3.0,"‘foi livramento’, diz evangélico que quase foi atingido por tiros de helicóptero da polícia  http://dlvr.it/r4n7l9  pic.twitter.com/a5jl3e1jqd",[],['https://pbs.twimg.com/media/D6IgBwAU0AABGaF.jpg'],0.0,0.0,0.0,
4195,-3.0,10 tiros em cima de um monte de oração... o governador estava no helicóptero. vocês acham isso normal?  foram...  https://extra.globo.com/casos-de-policia/para-evangelico-tiros-da-policia-civil-em-tenda-de-oracao-em-angra-dos-reis-nao-deixarem-feridos-foi-livramento-23648449.html …,[],[],0.0,0.0,0.0,
4196,-3.0,o desespero real que dá desse homem falar de fórmula 1 no rio no dia seguinte a mais uma operação matar inocentes com tiros de helicóptero e das bolsas de pesquisa de mestrado e doutorado tenham sido canceladas é imensurável,[],[],1.0,0.0,0.0,
4197,-3.0,o sistema s extendera os convênios  de menor-aprendiz junto a milícias e grupos de extermínio.  melhores alunos terão bônus de tiro de helicóptero com o tio witzel .,[],[],0.0,0.0,0.0,
4198,-3.0,"quando o helicóptero chega atirando, isso não representa operação de inteligência policial. isso representa um pensamento de que tiros a esmo vão resolver a violência do rio, quando na verdade milhões de inocentes estão passando sufoco em prol de uma imagem de ação para as elites",[],[],0.0,1.0,0.0,
4199,-3.0,depois que uma tenda de orações dos evangélicos em angra dos reis foi alvejada por tiros disparados pela polícia a partir de um helicóptero que o governador do rio estava dentro?  https://twitter.com/brasil247/status/1126482476166152192 …,[],[],68.0,7.0,0.0,
4200,-3.0,"eu chamaria de exceção à regra. então, se vai combater o tráfico dando tiro de helicóptero e achar que isso vai resolver, caro bot? não vai. há anos que se emprega a violência contra as drogas e me parece que as drogas só tem ganhado.",[],[],0.0,0.0,0.0,
4201,-3.0,"o que tem um povo a ver com pesquisa em ciência e tecnologia?  quase nada, se não quiser ficar na caverna ou sobre as árvores levando tiro disparados por tenentes e governadores, no chão ou do helicóptero.  https://www.bbc.com/portuguese/brasil-45063428?sthisfb&fbclid=iwar2piiwccgecz998vadxww7wpu1cjyekyzyowext7-cp9_96gfzodlr0kdm …",[],[],0.0,0.0,0.0,
4202,-3.0,a parte boa de morar no rio é que o witzel pode acertar minha cabeça com um tiro por helicóptero a qualquer momento me poupando assim de continuar vivendo sob o governo de bolsonaro,[],[],2.0,1.0,0.0,
4203,-3.0,"sim. governador atira nas comunidades do helicóptero; militares dão 80 tiros num carro e matam 2 pessoas; gcm atira numa pessoa por causa de briga, mas no seu fantástico mundinho só bandido atira",[],[],0.0,0.0,0.0,
4204,-3.0,"mandar fazer uma ""operação policial"" no seu bairro...dar uns tiros de helicóptero e drones na população...o vc que acha?!?!?",[],[],0.0,0.0,0.0,
4205,-3.0,"você acredita mesmo que esse seja um caso isolado? e quando um agente desse entra em um helicóptero e larga o fogo em direção às favelas, quantos tiros ele dá e não são contabilizados? muita gente nas forças armadas tem um tesão gigante em atirar e matar, resumindo.",[],[],0.0,1.0,0.0,
4206,-3.0,"mas agora quem brinca disso são os adultos. só q os bandidos usam uniforne, carro blindado e helicóptero e dão tiro de verdade. e quem paga tudo é o estado mínimo... as famílias pagam os enterros dos mocinhos (e os impostos pro estado mínimo).  a vida inverte a arte.",[],[],2.0,0.0,0.0,
